date,city,last_available_confirmed,Gini_Index_2010,access_to_water_and_basic_sanitatio_per_cent,MHDI_income,MHDI_education,aging_rate,extremely_poor_per_cent
2020-05-06,Maxaranguape,1,0.52,7.09,0.5820000000000001,0.506,6.18,13.59
2020-05-06,Montanhas,2,0.53,12.67,0.5529999999999999,0.447,9.73,26.0
2020-05-06,Monte Alegre,7,0.52,9.08,0.578,0.507,8.03,15.17
2020-05-06,Mossoró,281,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-05-06,Natal,802,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-05-06,Nísia Floresta,7,0.53,8.47,0.601,0.518,6.21,14.57
2020-05-06,Nova Cruz,2,0.52,20.42,0.589,0.537,8.82,18.69
2020-05-06,Ouro Branco,1,0.43,4.2,0.61,0.5579999999999999,11.79,6.7
2020-05-06,Paraú,1,0.46,25.31,0.5820000000000001,0.522,10.6,13.79
2020-05-06,Parelhas,1,0.45,4.15,0.625,0.617,9.65,5.72
2020-05-06,Parnamirim,152,0.55,0.73,0.75,0.726,4.67,2.68
2020-05-06,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-05-06,Pau Dos Ferros,9,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
2020-05-06,Pedra Grande,1,0.48,45.08,0.526,0.43,6.59,24.72
2020-05-06,Pedro Velho,1,0.51,14.72,0.562,0.442,9.08,19.74
2020-05-06,Pendências,1,0.55,3.17,0.633,0.526,8.22,10.67
2020-05-06,Pilões,1,0.47,4.27,0.5660000000000001,0.527,9.7,18.18
2020-05-06,Poço Branco,1,0.56,21.7,0.562,0.47100000000000003,7.38,24.91
2020-05-06,Portalegre,2,0.52,35.11,0.581,0.547,10.64,21.33
2020-05-06,Porto Do Mangue,1,0.55,40.29,0.5579999999999999,0.504,5.87,24.12
2020-05-06,Riacho Da Cruz,1,0.47,14.16,0.545,0.48700000000000004,9.61,19.81
2020-05-06,Riachuelo,1,0.54,12.72,0.561,0.48100000000000004,8.45,21.63
2020-05-06,Santa Cruz,12,0.52,9.9,0.597,0.564,8.27,15.6
2020-05-06,Santa Maria,1,0.45,38.57,0.5539999999999999,0.47700000000000004,8.19,15.45
2020-05-06,Santo Antônio,10,0.57,20.88,0.595,0.512,8.98,20.39
2020-05-06,São Gonçalo Do Amarante,62,0.44,5.01,0.619,0.564,5.28,6.05
2020-05-06,São José De Mipibu,24,0.55,15.34,0.599,0.508,7.23,17.32
2020-05-06,São Miguel,14,0.53,18.57,0.574,0.518,9.32,19.87
2020-05-06,São Miguel Do Gostoso,1,0.51,24.42,0.5579999999999999,0.46799999999999997,6.76,21.71
2020-05-06,São Paulo Do Potengi,2,0.48,16.61,0.584,0.555,9.52,15.32
2020-05-06,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-05-06,São Rafael,8,0.52,10.82,0.588,0.493,11.75,17.98
2020-05-06,São Tomé,3,0.49,34.01,0.565,0.461,11.67,20.2
2020-05-06,Senador Elói De Souza,1,0.5,20.16,0.523,0.504,8.73,27.17
2020-05-06,Serra De São Bento,1,0.53,32.29,0.551,0.48200000000000004,9.89,26.18
2020-05-06,Serra Do Mel,1,0.5,44.92,0.574,0.521,6.79,16.04
2020-05-06,Serra Negra Do Norte,2,0.42,8.31,0.578,0.46799999999999997,8.83,10.43
2020-05-06,Taboleiro Grande,1,0.48,31.48,0.57,0.507,7.42,15.6
2020-05-06,Taipu,1,0.45,32.17,0.544,0.435,7.65,16.2
2020-05-06,Tenente Ananias,3,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-05-06,Tibau,3,0.55,13.02,0.627,0.53,6.67,10.19
2020-05-06,Touros,2,0.52,20.05,0.562,0.466,6.84,21.48
2020-05-06,Upanema,1,0.54,26.63,0.542,0.516,7.89,31.82
2020-05-05,Acari,1,0.49,2.06,0.633,0.634,9.88,5.18
2020-05-05,Açu,46,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-05-05,Afonso Bezerra,1,0.53,18.03,0.56,0.502,9.22,21.79
2020-05-05,Alexandria,4,0.53,10.68,0.581,0.491,11.07,21.46
2020-05-05,Alto Do Rodrigues,2,0.47,3.79,0.647,0.585,6.32,7.74
2020-05-05,Apodi,36,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-05-05,Areia Branca,20,0.48,7.72,0.647,0.621,7.94,6.17
2020-05-05,Arês,1,0.53,9.2,0.5870000000000001,0.523,7.13,16.86
2020-05-05,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-05-05,Baraúna,5,0.42,20.92,0.562,0.446,5.52,12.08
2020-05-05,Barcelona,1,0.5,19.66,0.564,0.442,11.87,20.03
2020-05-05,Bento Fernandes,2,0.47,30.26,0.542,0.494,7.9,22.61
2020-05-05,Bom Jesus,1,0.54,16.68,0.583,0.46,9.3,20.26
2020-05-05,Brejinho,1,0.49,9.32,0.585,0.49200000000000005,8.46,11.95
2020-05-05,Caicó,2,0.56,1.75,0.703,0.619,8.82,3.69
2020-05-05,Campo Redondo,1,0.56,35.01,0.5539999999999999,0.584,11.02,28.19
2020-05-05,Canguaretama,22,0.49,17.39,0.557,0.486,6.21,18.11
2020-05-05,Caraúbas,4,0.54,23.35,0.594,0.556,9.89,20.91
2020-05-05,Carnaúba Dos Dantas,1,0.41,10.97,0.624,0.5770000000000001,8.71,4.55
2020-05-05,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-05-05,Ceará Mirim,14,0.51,9.69,0.599,0.505,6.96,12.12
2020-05-05,Cerro Corá,1,0.54,31.01,0.573,0.518,9.89,25.88
2020-05-05,Coronel João Pessoa,1,0.5,8.18,0.5489999999999999,0.47100000000000003,9.24,23.05
2020-05-05,Currais Novos,6,0.58,5.49,0.6729999999999999,0.617,9.59,7.7
2020-05-05,Encanto,10,0.47,23.8,0.589,0.536,9.83,13.74
2020-05-05,Extremoz,25,0.54,7.35,0.64,0.555,6.32,9.19
2020-05-05,Felipe Guerra,1,0.48,23.18,0.5820000000000001,0.575,9.75,15.92
2020-05-05,Fernando Pedroza,1,0.55,19.44,0.565,0.519,10.2,25.87
2020-05-05,Goianinha,1,0.55,4.18,0.619,0.537,6.11,14.03
2020-05-05,Grossos,1,0.49,11.59,0.633,0.585,7.58,8.2
2020-05-05,Guamaré,6,0.51,32.09,0.632,0.505,5.38,8.72
2020-05-05,Ipanguaçu,10,0.48,8.4,0.568,0.518,6.5,15.18
2020-05-05,Itajá,3,0.42,4.32,0.586,0.539,5.35,8.5
2020-05-05,Jaçanã,3,0.48,46.91,0.5589999999999999,0.509,10.98,21.18
2020-05-05,João Câmara,3,0.56,22.19,0.6,0.484,7.77,15.56
2020-05-05,Lagoa De Pedras,1,0.52,25.57,0.529,0.436,8.9,28.71
2020-05-05,Lagoa Salgada,1,0.54,17.35,0.551,0.46399999999999997,8.2,25.72
2020-05-05,Lajes,1,0.49,21.29,0.578,0.557,9.85,14.48
2020-05-05,Lajes Pintadas,3,0.45,32.8,0.5589999999999999,0.568,10.02,16.75
2020-05-05,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-05-05,Macaíba,20,0.5,15.19,0.613,0.545,6.76,8.6
2020-05-05,Maxaranguape,1,0.52,7.09,0.5820000000000001,0.506,6.18,13.59
2020-05-05,Montanhas,2,0.53,12.67,0.5529999999999999,0.447,9.73,26.0
2020-05-05,Monte Alegre,7,0.52,9.08,0.578,0.507,8.03,15.17
2020-05-05,Mossoró,262,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-05-05,Natal,767,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-05-05,Nísia Floresta,7,0.53,8.47,0.601,0.518,6.21,14.57
2020-05-05,Nova Cruz,2,0.52,20.42,0.589,0.537,8.82,18.69
2020-05-05,Ouro Branco,1,0.43,4.2,0.61,0.5579999999999999,11.79,6.7
2020-05-05,Paraú,1,0.46,25.31,0.5820000000000001,0.522,10.6,13.79
2020-05-05,Parelhas,1,0.45,4.15,0.625,0.617,9.65,5.72
2020-05-05,Parnamirim,152,0.55,0.73,0.75,0.726,4.67,2.68
2020-05-05,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-05-05,Pau Dos Ferros,8,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
2020-05-05,Pedra Grande,1,0.48,45.08,0.526,0.43,6.59,24.72
2020-05-05,Pedro Velho,1,0.51,14.72,0.562,0.442,9.08,19.74
2020-05-05,Pendências,1,0.55,3.17,0.633,0.526,8.22,10.67
2020-05-05,Pilões,1,0.47,4.27,0.5660000000000001,0.527,9.7,18.18
2020-05-05,Poço Branco,1,0.56,21.7,0.562,0.47100000000000003,7.38,24.91
2020-05-05,Portalegre,1,0.52,35.11,0.581,0.547,10.64,21.33
2020-05-05,Porto Do Mangue,1,0.55,40.29,0.5579999999999999,0.504,5.87,24.12
2020-05-05,Riacho Da Cruz,1,0.47,14.16,0.545,0.48700000000000004,9.61,19.81
2020-05-05,Riachuelo,1,0.54,12.72,0.561,0.48100000000000004,8.45,21.63
2020-05-05,Santa Cruz,12,0.52,9.9,0.597,0.564,8.27,15.6
2020-05-05,Santa Maria,1,0.45,38.57,0.5539999999999999,0.47700000000000004,8.19,15.45
2020-05-05,Santo Antônio,10,0.57,20.88,0.595,0.512,8.98,20.39
2020-05-05,São Gonçalo Do Amarante,62,0.44,5.01,0.619,0.564,5.28,6.05
2020-05-05,São José De Mipibu,21,0.55,15.34,0.599,0.508,7.23,17.32
2020-05-05,São Miguel,14,0.53,18.57,0.574,0.518,9.32,19.87
2020-05-05,São Miguel Do Gostoso,1,0.51,24.42,0.5579999999999999,0.46799999999999997,6.76,21.71
2020-05-05,São Paulo Do Potengi,2,0.48,16.61,0.584,0.555,9.52,15.32
2020-05-05,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-05-05,São Rafael,9,0.52,10.82,0.588,0.493,11.75,17.98
2020-05-05,São Tomé,1,0.49,34.01,0.565,0.461,11.67,20.2
2020-05-05,Serra De São Bento,1,0.53,32.29,0.551,0.48200000000000004,9.89,26.18
2020-05-05,Serra Do Mel,1,0.5,44.92,0.574,0.521,6.79,16.04
2020-05-05,Serra Negra Do Norte,2,0.42,8.31,0.578,0.46799999999999997,8.83,10.43
2020-05-05,Taboleiro Grande,1,0.48,31.48,0.57,0.507,7.42,15.6
2020-05-05,Taipu,1,0.45,32.17,0.544,0.435,7.65,16.2
2020-05-05,Tenente Ananias,4,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-05-05,Tibau,3,0.55,13.02,0.627,0.53,6.67,10.19
2020-05-05,Touros,2,0.52,20.05,0.562,0.466,6.84,21.48
2020-05-04,Acari,1,0.49,2.06,0.633,0.634,9.88,5.18
2020-05-04,Açu,42,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-05-04,Alexandria,4,0.53,10.68,0.581,0.491,11.07,21.46
2020-05-04,Alto Do Rodrigues,2,0.47,3.79,0.647,0.585,6.32,7.74
2020-05-04,Apodi,36,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-05-04,Areia Branca,18,0.48,7.72,0.647,0.621,7.94,6.17
2020-05-04,Arês,1,0.53,9.2,0.5870000000000001,0.523,7.13,16.86
2020-05-04,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-05-04,Baraúna,6,0.42,20.92,0.562,0.446,5.52,12.08
2020-05-04,Barcelona,1,0.5,19.66,0.564,0.442,11.87,20.03
2020-05-04,Bento Fernandes,2,0.47,30.26,0.542,0.494,7.9,22.61
2020-05-04,Bom Jesus,1,0.54,16.68,0.583,0.46,9.3,20.26
2020-05-04,Brejinho,1,0.49,9.32,0.585,0.49200000000000005,8.46,11.95
2020-05-04,Caicó,1,0.56,1.75,0.703,0.619,8.82,3.69
2020-05-04,Campo Redondo,1,0.56,35.01,0.5539999999999999,0.584,11.02,28.19
2020-05-04,Canguaretama,17,0.49,17.39,0.557,0.486,6.21,18.11
2020-05-04,Caraúbas,4,0.54,23.35,0.594,0.556,9.89,20.91
2020-05-04,Carnaúba Dos Dantas,1,0.41,10.97,0.624,0.5770000000000001,8.71,4.55
2020-05-04,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-05-04,Ceará Mirim,12,0.51,9.69,0.599,0.505,6.96,12.12
2020-05-04,Cerro Corá,1,0.54,31.01,0.573,0.518,9.89,25.88
2020-05-04,Coronel João Pessoa,1,0.5,8.18,0.5489999999999999,0.47100000000000003,9.24,23.05
2020-05-04,Currais Novos,6,0.58,5.49,0.6729999999999999,0.617,9.59,7.7
2020-05-04,Encanto,10,0.47,23.8,0.589,0.536,9.83,13.74
2020-05-04,Extremoz,21,0.54,7.35,0.64,0.555,6.32,9.19
2020-05-04,Felipe Guerra,1,0.48,23.18,0.5820000000000001,0.575,9.75,15.92
2020-05-04,Fernando Pedroza,1,0.55,19.44,0.565,0.519,10.2,25.87
2020-05-04,Grossos,1,0.49,11.59,0.633,0.585,7.58,8.2
2020-05-04,Guamaré,6,0.51,32.09,0.632,0.505,5.38,8.72
2020-05-04,Ipanguaçu,9,0.48,8.4,0.568,0.518,6.5,15.18
2020-05-04,Itajá,3,0.42,4.32,0.586,0.539,5.35,8.5
2020-05-04,Jaçanã,3,0.48,46.91,0.5589999999999999,0.509,10.98,21.18
2020-05-04,João Câmara,3,0.56,22.19,0.6,0.484,7.77,15.56
2020-05-04,Lagoa De Pedras,1,0.52,25.57,0.529,0.436,8.9,28.71
2020-05-04,Lagoa Salgada,1,0.54,17.35,0.551,0.46399999999999997,8.2,25.72
2020-05-04,Lajes Pintadas,2,0.45,32.8,0.5589999999999999,0.568,10.02,16.75
2020-05-04,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-05-04,Macaíba,20,0.5,15.19,0.613,0.545,6.76,8.6
2020-05-04,Maxaranguape,1,0.52,7.09,0.5820000000000001,0.506,6.18,13.59
2020-05-04,Montanhas,2,0.53,12.67,0.5529999999999999,0.447,9.73,26.0
2020-05-04,Monte Alegre,7,0.52,9.08,0.578,0.507,8.03,15.17
2020-05-04,Mossoró,254,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-05-04,Natal,710,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-05-04,Nísia Floresta,7,0.53,8.47,0.601,0.518,6.21,14.57
2020-05-04,Nova Cruz,2,0.52,20.42,0.589,0.537,8.82,18.69
2020-05-04,Ouro Branco,1,0.43,4.2,0.61,0.5579999999999999,11.79,6.7
2020-05-04,Parelhas,1,0.45,4.15,0.625,0.617,9.65,5.72
2020-05-04,Parnamirim,140,0.55,0.73,0.75,0.726,4.67,2.68
2020-05-04,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-05-04,Pau Dos Ferros,8,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
2020-05-04,Pedra Grande,1,0.48,45.08,0.526,0.43,6.59,24.72
2020-05-04,Pendências,1,0.55,3.17,0.633,0.526,8.22,10.67
2020-05-04,Pilões,1,0.47,4.27,0.5660000000000001,0.527,9.7,18.18
2020-05-04,Poço Branco,1,0.56,21.7,0.562,0.47100000000000003,7.38,24.91
2020-05-04,Portalegre,2,0.52,35.11,0.581,0.547,10.64,21.33
2020-05-04,Porto Do Mangue,1,0.55,40.29,0.5579999999999999,0.504,5.87,24.12
2020-05-04,Riacho Da Cruz,1,0.47,14.16,0.545,0.48700000000000004,9.61,19.81
2020-05-04,Riachuelo,1,0.54,12.72,0.561,0.48100000000000004,8.45,21.63
2020-05-04,Santa Cruz,12,0.52,9.9,0.597,0.564,8.27,15.6
2020-05-04,Santa Maria,1,0.45,38.57,0.5539999999999999,0.47700000000000004,8.19,15.45
2020-05-04,Santo Antônio,9,0.57,20.88,0.595,0.512,8.98,20.39
2020-05-04,São Gonçalo Do Amarante,61,0.44,5.01,0.619,0.564,5.28,6.05
2020-05-04,São José De Mipibu,19,0.55,15.34,0.599,0.508,7.23,17.32
2020-05-04,São Miguel,11,0.53,18.57,0.574,0.518,9.32,19.87
2020-05-04,São Miguel Do Gostoso,1,0.51,24.42,0.5579999999999999,0.46799999999999997,6.76,21.71
2020-05-04,São Paulo Do Potengi,1,0.48,16.61,0.584,0.555,9.52,15.32
2020-05-04,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-05-04,São Rafael,10,0.52,10.82,0.588,0.493,11.75,17.98
2020-05-04,São Tomé,1,0.49,34.01,0.565,0.461,11.67,20.2
2020-05-04,Serra De São Bento,1,0.53,32.29,0.551,0.48200000000000004,9.89,26.18
2020-05-04,Serra Do Mel,1,0.5,44.92,0.574,0.521,6.79,16.04
2020-05-04,Serra Negra Do Norte,2,0.42,8.31,0.578,0.46799999999999997,8.83,10.43
2020-05-04,Taboleiro Grande,1,0.48,31.48,0.57,0.507,7.42,15.6
2020-05-04,Taipu,2,0.45,32.17,0.544,0.435,7.65,16.2
2020-05-04,Tenente Ananias,3,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-05-04,Tibau,3,0.55,13.02,0.627,0.53,6.67,10.19
2020-05-04,Touros,1,0.52,20.05,0.562,0.466,6.84,21.48
2020-05-03,Acari,1,0.49,2.06,0.633,0.634,9.88,5.18
2020-05-03,Açu,42,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-05-03,Alexandria,4,0.53,10.68,0.581,0.491,11.07,21.46
2020-05-03,Alto Do Rodrigues,2,0.47,3.79,0.647,0.585,6.32,7.74
2020-05-03,Apodi,22,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-05-03,Areia Branca,16,0.48,7.72,0.647,0.621,7.94,6.17
2020-05-03,Arês,1,0.53,9.2,0.5870000000000001,0.523,7.13,16.86
2020-05-03,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-05-03,Baraúna,5,0.42,20.92,0.562,0.446,5.52,12.08
2020-05-03,Barcelona,1,0.5,19.66,0.564,0.442,11.87,20.03
2020-05-03,Bento Fernandes,2,0.47,30.26,0.542,0.494,7.9,22.61
2020-05-03,Bom Jesus,1,0.54,16.68,0.583,0.46,9.3,20.26
2020-05-03,Brejinho,1,0.49,9.32,0.585,0.49200000000000005,8.46,11.95
2020-05-03,Caicó,1,0.56,1.75,0.703,0.619,8.82,3.69
2020-05-03,Campo Redondo,1,0.56,35.01,0.5539999999999999,0.584,11.02,28.19
2020-05-03,Canguaretama,17,0.49,17.39,0.557,0.486,6.21,18.11
2020-05-03,Caraúbas,4,0.54,23.35,0.594,0.556,9.89,20.91
2020-05-03,Carnaúba Dos Dantas,1,0.41,10.97,0.624,0.5770000000000001,8.71,4.55
2020-05-03,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-05-03,Ceará Mirim,12,0.51,9.69,0.599,0.505,6.96,12.12
2020-05-03,Cerro Corá,1,0.54,31.01,0.573,0.518,9.89,25.88
2020-05-03,Coronel João Pessoa,1,0.5,8.18,0.5489999999999999,0.47100000000000003,9.24,23.05
2020-05-03,Currais Novos,6,0.58,5.49,0.6729999999999999,0.617,9.59,7.7
2020-05-03,Encanto,10,0.47,23.8,0.589,0.536,9.83,13.74
2020-05-03,Extremoz,20,0.54,7.35,0.64,0.555,6.32,9.19
2020-05-03,Fernando Pedroza,1,0.55,19.44,0.565,0.519,10.2,25.87
2020-05-03,Guamaré,5,0.51,32.09,0.632,0.505,5.38,8.72
2020-05-03,Ipanguaçu,9,0.48,8.4,0.568,0.518,6.5,15.18
2020-05-03,Itajá,3,0.42,4.32,0.586,0.539,5.35,8.5
2020-05-03,Jaçanã,3,0.48,46.91,0.5589999999999999,0.509,10.98,21.18
2020-05-03,João Câmara,3,0.56,22.19,0.6,0.484,7.77,15.56
2020-05-03,Lagoa De Pedras,1,0.52,25.57,0.529,0.436,8.9,28.71
2020-05-03,Lagoa Salgada,1,0.54,17.35,0.551,0.46399999999999997,8.2,25.72
2020-05-03,Lajes Pintadas,2,0.45,32.8,0.5589999999999999,0.568,10.02,16.75
2020-05-03,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-05-03,Macaíba,19,0.5,15.19,0.613,0.545,6.76,8.6
2020-05-03,Maxaranguape,1,0.52,7.09,0.5820000000000001,0.506,6.18,13.59
2020-05-03,Montanhas,2,0.53,12.67,0.5529999999999999,0.447,9.73,26.0
2020-05-03,Monte Alegre,7,0.52,9.08,0.578,0.507,8.03,15.17
2020-05-03,Mossoró,197,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-05-03,Natal,686,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-05-03,Nísia Floresta,7,0.53,8.47,0.601,0.518,6.21,14.57
2020-05-03,Nova Cruz,2,0.52,20.42,0.589,0.537,8.82,18.69
2020-05-03,Ouro Branco,1,0.43,4.2,0.61,0.5579999999999999,11.79,6.7
2020-05-03,Parelhas,1,0.45,4.15,0.625,0.617,9.65,5.72
2020-05-03,Parnamirim,137,0.55,0.73,0.75,0.726,4.67,2.68
2020-05-03,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-05-03,Pau Dos Ferros,7,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
2020-05-03,Pedra Grande,1,0.48,45.08,0.526,0.43,6.59,24.72
2020-05-03,Pendências,1,0.55,3.17,0.633,0.526,8.22,10.67
2020-05-03,Pilões,1,0.47,4.27,0.5660000000000001,0.527,9.7,18.18
2020-05-03,Poço Branco,1,0.56,21.7,0.562,0.47100000000000003,7.38,24.91
2020-05-03,Portalegre,2,0.52,35.11,0.581,0.547,10.64,21.33
2020-05-03,Porto Do Mangue,1,0.55,40.29,0.5579999999999999,0.504,5.87,24.12
2020-05-03,Riacho Da Cruz,1,0.47,14.16,0.545,0.48700000000000004,9.61,19.81
2020-05-03,Riachuelo,1,0.54,12.72,0.561,0.48100000000000004,8.45,21.63
2020-05-03,Santa Cruz,12,0.52,9.9,0.597,0.564,8.27,15.6
2020-05-03,Santa Maria,1,0.45,38.57,0.5539999999999999,0.47700000000000004,8.19,15.45
2020-05-03,Santo Antônio,9,0.57,20.88,0.595,0.512,8.98,20.39
2020-05-03,São Gonçalo Do Amarante,55,0.44,5.01,0.619,0.564,5.28,6.05
2020-05-03,São José De Mipibu,19,0.55,15.34,0.599,0.508,7.23,17.32
2020-05-03,São Miguel,11,0.53,18.57,0.574,0.518,9.32,19.87
2020-05-03,São Miguel Do Gostoso,1,0.51,24.42,0.5579999999999999,0.46799999999999997,6.76,21.71
2020-05-03,São Paulo Do Potengi,1,0.48,16.61,0.584,0.555,9.52,15.32
2020-05-03,São Pedro,1,0.52,37.17,0.574,0.449,10.25,18.48
2020-05-03,São Rafael,8,0.52,10.82,0.588,0.493,11.75,17.98
2020-05-03,São Tomé,1,0.49,34.01,0.565,0.461,11.67,20.2
2020-05-03,Serra De São Bento,1,0.53,32.29,0.551,0.48200000000000004,9.89,26.18
2020-05-03,Serra Do Mel,1,0.5,44.92,0.574,0.521,6.79,16.04
2020-05-03,Serra Negra Do Norte,2,0.42,8.31,0.578,0.46799999999999997,8.83,10.43
2020-05-03,Taboleiro Grande,1,0.48,31.48,0.57,0.507,7.42,15.6
2020-05-03,Taipu,2,0.45,32.17,0.544,0.435,7.65,16.2
2020-05-03,Tenente Ananias,3,0.46,12.6,0.57,0.46799999999999997,9.43,16.07
2020-05-03,Tibau,3,0.55,13.02,0.627,0.53,6.67,10.19
2020-05-03,Touros,1,0.52,20.05,0.562,0.466,6.84,21.48
2020-05-02,Acari,1,0.49,2.06,0.633,0.634,9.88,5.18
2020-05-02,Açu,42,0.53,10.49,0.6409999999999999,0.568,6.99,7.68
2020-05-02,Alexandria,4,0.53,10.68,0.581,0.491,11.07,21.46
2020-05-02,Alto Do Rodrigues,2,0.47,3.79,0.647,0.585,6.32,7.74
2020-05-02,Apodi,22,0.55,10.18,0.611,0.5710000000000001,8.1,13.98
2020-05-02,Areia Branca,16,0.48,7.72,0.647,0.621,7.94,6.17
2020-05-02,Arês,1,0.53,9.2,0.5870000000000001,0.523,7.13,16.86
2020-05-02,Baía Formosa,1,0.47,2.47,0.59,0.534,6.12,11.09
2020-05-02,Baraúna,5,0.42,20.92,0.562,0.446,5.52,12.08
2020-05-02,Barcelona,1,0.5,19.66,0.564,0.442,11.87,20.03
2020-05-02,Bento Fernandes,2,0.47,30.26,0.542,0.494,7.9,22.61
2020-05-02,Bom Jesus,1,0.54,16.68,0.583,0.46,9.3,20.26
2020-05-02,Brejinho,1,0.49,9.32,0.585,0.49200000000000005,8.46,11.95
2020-05-02,Caicó,1,0.56,1.75,0.703,0.619,8.82,3.69
2020-05-02,Campo Redondo,1,0.56,35.01,0.5539999999999999,0.584,11.02,28.19
2020-05-02,Canguaretama,17,0.49,17.39,0.557,0.486,6.21,18.11
2020-05-02,Caraúbas,4,0.54,23.35,0.594,0.556,9.89,20.91
2020-05-02,Carnaúba Dos Dantas,1,0.41,10.97,0.624,0.5770000000000001,8.71,4.55
2020-05-02,Carnaubais,1,0.52,28.7,0.583,0.47600000000000003,7.64,16.41
2020-05-02,Ceará Mirim,12,0.51,9.69,0.599,0.505,6.96,12.12
2020-05-02,Cerro Corá,1,0.54,31.01,0.573,0.518,9.89,25.88
2020-05-02,Coronel João Pessoa,1,0.5,8.18,0.5489999999999999,0.47100000000000003,9.24,23.05
2020-05-02,Currais Novos,6,0.58,5.49,0.6729999999999999,0.617,9.59,7.7
2020-05-02,Encanto,10,0.47,23.8,0.589,0.536,9.83,13.74
2020-05-02,Extremoz,17,0.54,7.35,0.64,0.555,6.32,9.19
2020-05-02,Fernando Pedroza,1,0.55,19.44,0.565,0.519,10.2,25.87
2020-05-02,Guamaré,5,0.51,32.09,0.632,0.505,5.38,8.72
2020-05-02,Ipanguaçu,9,0.48,8.4,0.568,0.518,6.5,15.18
2020-05-02,Itajá,3,0.42,4.32,0.586,0.539,5.35,8.5
2020-05-02,Jaçanã,3,0.48,46.91,0.5589999999999999,0.509,10.98,21.18
2020-05-02,João Câmara,3,0.56,22.19,0.6,0.484,7.77,15.56
2020-05-02,Lagoa De Pedras,1,0.52,25.57,0.529,0.436,8.9,28.71
2020-05-02,Lagoa Salgada,1,0.54,17.35,0.551,0.46399999999999997,8.2,25.72
2020-05-02,Lajes Pintadas,2,0.45,32.8,0.5589999999999999,0.568,10.02,16.75
2020-05-02,Luís Gomes,1,0.55,16.39,0.545,0.531,9.2,26.91
2020-05-02,Macaíba,16,0.5,15.19,0.613,0.545,6.76,8.6
2020-05-02,Maxaranguape,1,0.52,7.09,0.5820000000000001,0.506,6.18,13.59
2020-05-02,Montanhas,1,0.53,12.67,0.5529999999999999,0.447,9.73,26.0
2020-05-02,Monte Alegre,6,0.52,9.08,0.578,0.507,8.03,15.17
2020-05-02,Mossoró,191,0.52,4.16,0.6940000000000001,0.6629999999999999,6.33,3.72
2020-05-02,Natal,677,0.61,0.98,0.768,0.6940000000000001,7.02,2.92
2020-05-02,Nísia Floresta,7,0.53,8.47,0.601,0.518,6.21,14.57
2020-05-02,Nova Cruz,2,0.52,20.42,0.589,0.537,8.82,18.69
2020-05-02,Ouro Branco,1,0.43,4.2,0.61,0.5579999999999999,11.79,6.7
2020-05-02,Parelhas,1,0.45,4.15,0.625,0.617,9.65,5.72
2020-05-02,Parnamirim,136,0.55,0.73,0.75,0.726,4.67,2.68
2020-05-02,Passa E Fica,1,0.51,15.25,0.565,0.516,9.68,19.59
2020-05-02,Pau Dos Ferros,7,0.54,1.65,0.6659999999999999,0.584,8.49,6.13
