,city,city_ibge_code,date,epidemiological_week,estimated_population_2019,is_last,is_repeated,last_available_confirmed,last_available_confirmed_per_100k_inhabitants,last_available_date,last_available_death_rate,last_available_deaths,order_for_place,place_type,state,new_confirmed,new_deaths
139800,Vera Cruz,2414803.0,2020-05-30,22,12481.0,False,True,5,40.06089,2020-05-29,0.0,0,3,city,RN,0,0
139801,Viçosa,2414902.0,2020-05-30,22,1718.0,False,True,1,58.20721999999999,2020-05-29,0.0,0,10,city,RN,0,0
139802,Várzea,2414704.0,2020-05-30,22,5500.0,False,True,4,72.72726999999999,2020-05-29,0.0,0,15,city,RN,0,0
143937,Acari,2400109.0,2020-05-31,23,11136.0,False,False,3,26.939659999999996,2020-05-31,0.0,0,49,city,RN,0,0
143938,Afonso Bezerra,2400307.0,2020-05-31,23,11035.0,False,False,11,99.68283000000001,2020-05-31,0.0909,1,27,city,RN,1,0
143939,Alexandria,2400505.0,2020-05-31,23,13577.0,False,False,5,36.82699,2020-05-31,0.2,1,41,city,RN,0,0
143940,Almino Afonso,2400604.0,2020-05-31,23,4735.0,False,False,1,21.119320000000002,2020-05-31,0.0,0,20,city,RN,0,0
143941,Alto do Rodrigues,2400703.0,2020-05-31,23,14529.0,False,False,49,337.25652,2020-05-31,0.1224,6,44,city,RN,6,0
143942,Angicos,2400802.0,2020-05-31,23,11714.0,False,False,7,59.75756,2020-05-31,0.1429,1,18,city,RN,1,1
143943,Antônio Martins,2400901.0,2020-05-31,23,7145.0,False,False,2,27.9916,2020-05-31,0.0,0,21,city,RN,0,0
143944,Apodi,2401008.0,2020-05-31,23,35845.0,False,False,274,764.40229,2020-05-31,0.0219,6,63,city,RN,26,0
143945,Areia Branca,2401107.0,2020-05-31,23,27774.0,False,False,239,860.5170300000001,2020-05-31,0.0753,18,57,city,RN,14,1
143946,Arês,2401206.0,2020-05-31,23,14306.0,False,False,8,55.920590000000004,2020-05-31,0.0,0,37,city,RN,1,0
143947,Açu,2400208.0,2020-05-31,23,58017.0,False,False,129,222.34862,2020-05-31,0.0388,5,65,city,RN,8,0
143948,Baraúna,2401453.0,2020-05-31,23,28374.0,False,False,78,274.89956,2020-05-31,0.0513,4,44,city,RN,4,0
143949,Barcelona,2401503.0,2020-05-31,23,3998.0,False,False,2,50.025009999999995,2020-05-31,0.0,0,46,city,RN,0,0
143950,Baía Formosa,2401404.0,2020-05-31,23,9271.0,False,False,4,43.14529,2020-05-31,0.0,0,59,city,RN,0,0
143951,Bento Fernandes,2401602.0,2020-05-31,23,5497.0,False,False,2,36.38348,2020-05-31,0.0,0,44,city,RN,0,0
143952,Bom Jesus,2401701.0,2020-05-31,23,10210.0,False,False,8,78.35455,2020-05-31,0.125,1,32,city,RN,3,0
143953,Brejinho,2401800.0,2020-05-31,23,12699.0,False,False,11,86.62099,2020-05-31,0.0,0,33,city,RN,3,0
143954,Caicó,2402006.0,2020-05-31,23,67952.0,False,False,46,67.69484,2020-05-31,0.0217,1,65,city,RN,11,0
143955,Caiçara do Norte,2401859.0,2020-05-31,23,6549.0,False,False,5,76.34753,2020-05-31,0.0,0,20,city,RN,0,0
143956,Caiçara do Rio do Vento,2401909.0,2020-05-31,23,3684.0,False,False,8,217.15527000000003,2020-05-31,0.125,1,14,city,RN,0,0
143957,Campo Redondo,2402105.0,2020-05-31,23,11217.0,False,False,8,71.32032,2020-05-31,0.0,0,40,city,RN,2,0
143958,Canguaretama,2402204.0,2020-05-31,23,34276.0,False,False,54,157.54464,2020-05-31,0.1296,7,50,city,RN,0,0
143959,Caraúbas,2402303.0,2020-05-31,23,20493.0,False,False,34,165.91031,2020-05-31,0.0,0,59,city,RN,1,0
143960,Carnaubais,2402501.0,2020-05-31,23,10759.0,False,False,15,139.41816,2020-05-31,0.0,0,63,city,RN,1,0
143961,Carnaúba dos Dantas,2402402.0,2020-05-31,23,8180.0,False,False,2,24.44988,2020-05-31,0.5,1,40,city,RN,0,0
143962,Ceará-Mirim,2402600.0,2020-05-31,23,73497.0,False,False,110,149.66597,2020-05-31,0.0636,7,61,city,RN,16,0
143963,Cerro Corá,2402709.0,2020-05-31,23,11179.0,False,False,1,8.94534,2020-05-31,1.0,1,50,city,RN,0,0
143964,Coronel João Pessoa,2402907.0,2020-05-31,23,4912.0,False,False,2,40.716609999999996,2020-05-31,0.5,1,48,city,RN,0,0
143965,Cruzeta,2403004.0,2020-05-31,23,7998.0,False,False,10,125.03126,2020-05-31,0.0,0,12,city,RN,0,0
143966,Currais Novos,2403103.0,2020-05-31,23,44786.0,False,False,29,64.75238,2020-05-31,0.0345,1,49,city,RN,6,0
143967,Doutor Severiano,2403202.0,2020-05-31,23,7076.0,False,False,6,84.79366999999999,2020-05-31,0.0,0,12,city,RN,0,0
143968,Encanto,2403301.0,2020-05-31,23,5638.0,False,False,15,266.05179,2020-05-31,0.1333,2,51,city,RN,1,0
143969,Equador,2403400.0,2020-05-31,23,6045.0,False,False,1,16.5426,2020-05-31,0.0,0,1,city,RN,1,0
143970,Espírito Santo,2403509.0,2020-05-31,23,10505.0,False,False,5,47.596379999999996,2020-05-31,0.0,0,14,city,RN,2,0
143971,Extremoz,2403608.0,2020-05-31,23,28583.0,False,False,123,430.32572000000005,2020-05-31,0.0325,4,59,city,RN,8,2
143972,Felipe Guerra,2403707.0,2020-05-31,23,5985.0,False,False,34,568.08688,2020-05-31,0.0,0,28,city,RN,0,0
143973,Fernando Pedroza,2403756.0,2020-05-31,23,3054.0,False,False,4,130.97576999999998,2020-05-31,0.0,0,40,city,RN,1,0
143974,Florânia,2403806.0,2020-05-31,23,9116.0,False,False,3,32.90917,2020-05-31,0.0,0,14,city,RN,0,0
143975,Francisco Dantas,2403905.0,2020-05-31,23,2824.0,False,False,1,35.410759999999996,2020-05-31,0.0,0,1,city,RN,1,0
143976,Frutuoso Gomes,2404002.0,2020-05-31,23,4068.0,False,False,4,98.32842,2020-05-31,0.0,0,14,city,RN,0,0
143977,Galinhos,2404101.0,2020-05-31,23,2786.0,False,False,2,71.78751,2020-05-31,0.0,0,15,city,RN,0,0
143978,Goianinha,2404200.0,2020-05-31,23,26328.0,False,False,41,155.72773999999998,2020-05-31,0.0,0,27,city,RN,5,0
143979,Governador Dix-Sept Rosado,2404309.0,2020-05-31,23,13037.0,False,False,7,53.69333,2020-05-31,0.0,0,20,city,RN,0,0
143980,Grossos,2404408.0,2020-05-31,23,10383.0,False,False,14,134.83579,2020-05-31,0.0714,1,28,city,RN,2,0
143981,Guamaré,2404507.0,2020-05-31,23,15659.0,False,False,54,344.84961,2020-05-31,0.0556,3,37,city,RN,8,2
143982,Ielmo Marinho,2404606.0,2020-05-31,23,13766.0,False,False,12,87.17129,2020-05-31,0.0833,1,43,city,RN,0,0
143984,Ipanguaçu,2404705.0,2020-05-31,23,15491.0,False,False,30,193.66083999999998,2020-05-31,0.1667,5,46,city,RN,4,0
143985,Ipueira,2404804.0,2020-05-31,23,2241.0,False,False,2,89.24587,2020-05-31,0.0,0,13,city,RN,0,0
143986,Itajá,2404853.0,2020-05-31,23,7548.0,False,False,15,198.72814,2020-05-31,0.0667,1,35,city,RN,1,0
143987,Itaú,2404903.0,2020-05-31,23,5878.0,False,False,13,221.16366000000002,2020-05-31,0.0,0,21,city,RN,0,0
143988,Jandaíra,2405108.0,2020-05-31,23,6878.0,False,False,3,43.617329999999995,2020-05-31,0.0,0,8,city,RN,2,0
143989,Janduís,2405207.0,2020-05-31,23,5268.0,False,False,1,18.98254,2020-05-31,0.0,0,14,city,RN,0,0
143990,Januário Cicco,2405306.0,2020-05-31,23,10181.0,False,False,2,19.64444,2020-05-31,0.0,0,50,city,RN,0,0
143991,Japi,2405405.0,2020-05-31,23,5055.0,False,False,2,39.56479,2020-05-31,0.0,0,4,city,RN,0,0
143992,Jardim de Angicos,2405504.0,2020-05-31,23,2612.0,False,False,1,38.28484,2020-05-31,0.0,0,14,city,RN,0,0
143993,Jardim de Piranhas,2405603.0,2020-05-31,23,14837.0,False,False,2,13.47981,2020-05-31,0.0,0,1,city,RN,2,0
143994,Jardim do Seridó,2405702.0,2020-05-31,23,12396.0,False,False,9,72.60407,2020-05-31,0.0,0,20,city,RN,0,0
143995,Jaçanã,2405009.0,2020-05-31,23,9133.0,False,False,6,65.69583,2020-05-31,0.0,0,45,city,RN,0,0
143996,João Câmara,2405801.0,2020-05-31,23,34955.0,False,False,27,77.24217,2020-05-31,0.0741,2,39,city,RN,11,0
143997,Jucurutu,2406106.0,2020-05-31,23,18295.0,False,False,13,71.05767,2020-05-31,0.0,0,21,city,RN,1,0
143998,Jundiá,2406155.0,2020-05-31,23,3898.0,False,False,1,25.65418,2020-05-31,0.0,0,3,city,RN,0,0
143999,Lagoa Nova,2406502.0,2020-05-31,23,15614.0,False,False,3,19.21353,2020-05-31,0.0,0,20,city,RN,0,0
144000,Lagoa Salgada,2406601.0,2020-05-31,23,8245.0,False,False,3,36.385690000000004,2020-05-31,0.0,0,34,city,RN,0,0
144001,Lagoa d'Anta,2406205.0,2020-05-31,23,6769.0,False,False,1,14.773229999999998,2020-05-31,0.0,0,14,city,RN,0,0
144002,Lagoa de Pedras,2406304.0,2020-05-31,23,7544.0,False,False,3,39.7667,2020-05-31,0.3333,1,50,city,RN,0,0
144003,Lagoa de Velhos,2406403.0,2020-05-31,23,2732.0,False,False,2,73.20644,2020-05-31,0.0,0,10,city,RN,1,0
144004,Lajes,2406700.0,2020-05-31,23,11277.0,False,False,7,62.07325,2020-05-31,0.0,0,27,city,RN,1,0
144005,Lajes Pintadas,2406809.0,2020-05-31,23,4759.0,False,False,8,168.10254,2020-05-31,0.0,0,43,city,RN,1,0
144006,Lucrécia,2406908.0,2020-05-31,23,3996.0,False,False,5,125.12513,2020-05-31,0.0,0,7,city,RN,0,0
144007,Luís Gomes,2407005.0,2020-05-31,23,10116.0,False,False,2,19.77066,2020-05-31,0.0,0,63,city,RN,-1,0
144008,Macau,2407203.0,2020-05-31,23,31814.0,False,False,54,169.73658999999998,2020-05-31,0.0,0,24,city,RN,6,0
144009,Macaíba,2407104.0,2020-05-31,23,80792.0,False,False,148,183.18645,2020-05-31,0.0338,5,65,city,RN,5,0
144010,Martins,2407401.0,2020-05-31,23,8725.0,False,False,2,22.922639999999998,2020-05-31,0.0,0,19,city,RN,0,0
144011,Maxaranguape,2407500.0,2020-05-31,23,12371.0,False,False,10,80.83421,2020-05-31,0.1,1,30,city,RN,3,0
144012,Messias Targino,2407609.0,2020-05-31,23,4601.0,False,False,2,43.46881,2020-05-31,0.0,0,7,city,RN,0,0
144013,Montanhas,2407708.0,2020-05-31,23,11251.0,False,False,11,97.76909,2020-05-31,0.0909,1,38,city,RN,1,0
144014,Monte Alegre,2407807.0,2020-05-31,23,22451.0,False,False,27,120.2619,2020-05-31,0.037000000000000005,1,65,city,RN,1,0
144015,Mossoró,2408003.0,2020-05-31,23,297378.0,False,False,1110,373.26231,2020-05-31,0.0523,58,72,city,RN,45,1
144016,Natal,2408102.0,2020-05-31,23,884122.0,False,False,3120,352.89247,2020-05-31,0.0337,105,81,city,RN,212,5
144017,Nova Cruz,2408300.0,2020-05-31,23,37343.0,False,False,46,123.18238999999998,2020-05-31,0.0217,1,34,city,RN,7,0
144018,Nísia Floresta,2408201.0,2020-05-31,23,27602.0,False,False,36,130.42533,2020-05-31,0.0556,2,49,city,RN,3,1
144019,Olho-d'Água do Borges,2408409.0,2020-05-31,23,4258.0,False,False,2,46.97041,2020-05-31,0.0,0,10,city,RN,0,0
144020,Ouro Branco,2408508.0,2020-05-31,23,4812.0,False,False,4,83.12552,2020-05-31,0.0,0,37,city,RN,1,0
144021,Paraná,2408607.0,2020-05-31,23,4254.0,False,False,2,47.01457,2020-05-31,0.0,0,19,city,RN,0,0
144022,Parazinho,2408805.0,2020-05-31,23,5237.0,False,False,3,57.2847,2020-05-31,0.0,0,24,city,RN,0,0
144023,Paraú,2408706.0,2020-05-31,23,3768.0,False,False,4,106.15711,2020-05-31,0.0,0,27,city,RN,0,0
144024,Parelhas,2408904.0,2020-05-31,23,21477.0,False,False,8,37.24915,2020-05-31,0.0,0,32,city,RN,0,0
144025,Parnamirim,2403251.0,2020-05-31,23,261469.0,False,False,757,289.51807,2020-05-31,0.0172,13,73,city,RN,55,2
144026,Passa e Fica,2409100.0,2020-05-31,23,13277.0,False,False,2,15.06364,2020-05-31,0.0,0,65,city,RN,0,0
144027,Passagem,2409209.0,2020-05-31,23,3089.0,False,False,1,32.37294,2020-05-31,0.0,0,4,city,RN,0,0
144028,Patu,2409308.0,2020-05-31,23,12755.0,False,False,4,31.36025,2020-05-31,0.25,1,13,city,RN,0,0
144029,Pau dos Ferros,2409407.0,2020-05-31,23,30394.0,False,False,21,69.09258,2020-05-31,0.0476,1,49,city,RN,0,0
144030,Pedra Grande,2409506.0,2020-05-31,23,3237.0,False,False,12,370.71362,2020-05-31,0.0,0,29,city,RN,1,0
144031,Pedro Avelino,2409704.0,2020-05-31,23,6716.0,False,False,3,44.66945,2020-05-31,0.0,0,15,city,RN,0,0
144032,Pedro Velho,2409803.0,2020-05-31,23,14806.0,False,False,5,33.77009,2020-05-31,0.0,0,27,city,RN,1,0
144033,Pendências,2409902.0,2020-05-31,23,15129.0,False,False,36,237.9536,2020-05-31,0.0556,2,33,city,RN,3,0
144034,Pilões,2410009.0,2020-05-31,23,3838.0,False,False,5,130.27618999999999,2020-05-31,0.0,0,31,city,RN,0,0
144035,Portalegre,2410207.0,2020-05-31,23,7867.0,False,False,3,38.13398,2020-05-31,0.0,0,32,city,RN,0,0
144036,Porto do Mangue,2410256.0,2020-05-31,23,6437.0,False,False,19,295.16856,2020-05-31,0.0526,1,29,city,RN,3,0
144037,Poço Branco,2410108.0,2020-05-31,23,15413.0,False,False,16,103.80847,2020-05-31,0.0,0,45,city,RN,0,0
144038,Pureza,2410405.0,2020-05-31,23,9621.0,False,False,16,166.30288000000002,2020-05-31,0.0,0,7,city,RN,13,0
144039,Riacho da Cruz,2410702.0,2020-05-31,23,3579.0,False,False,7,195.58536,2020-05-31,0.1429,1,31,city,RN,1,0
144040,Riachuelo,2410900.0,2020-05-31,23,8128.0,False,False,8,98.4252,2020-05-31,0.0,0,31,city,RN,0,0
144041,Rio do Fogo,2408953.0,2020-05-31,23,10848.0,False,False,14,129.05605,2020-05-31,0.0,0,14,city,RN,1,0
144042,Rodolfo Fernandes,2411007.0,2020-05-31,23,4467.0,False,False,2,44.77278,2020-05-31,0.0,0,20,city,RN,0,0
144043,Ruy Barbosa,2411106.0,2020-05-31,23,3600.0,False,False,6,166.66666999999998,2020-05-31,0.0,0,12,city,RN,0,0
144044,Santa Cruz,2411205.0,2020-05-31,23,39674.0,False,False,48,120.98603999999999,2020-05-31,0.0,0,51,city,RN,5,0
144045,Santa Maria,2409332.0,2020-05-31,23,5551.0,False,False,9,162.13295,2020-05-31,0.0,0,35,city,RN,1,0
144046,Santana do Matos,2411403.0,2020-05-31,23,12791.0,False,False,15,117.26996000000001,2020-05-31,0.0,0,24,city,RN,5,0
144047,Santana do Seridó,2411429.0,2020-05-31,23,2680.0,False,False,3,111.9403,2020-05-31,0.0,0,6,city,RN,1,0
144048,Santo Antônio,2411502.0,2020-05-31,23,24136.0,False,False,30,124.29566000000001,2020-05-31,0.0667,2,59,city,RN,3,0
144049,Senador Elói de Souza,2413102.0,2020-05-31,23,6086.0,False,False,3,49.293459999999996,2020-05-31,0.0,0,26,city,RN,1,0
144050,Senador Georgino Avelino,2413201.0,2020-05-31,23,4440.0,False,False,4,90.09009,2020-05-31,0.25,1,24,city,RN,0,0
144051,Serra Caiada,2410306.0,2020-05-31,23,10395.0,False,False,12,115.44012,2020-05-31,0.1667,2,20,city,RN,0,0
144052,Serra Negra do Norte,2413409.0,2020-05-31,23,8078.0,False,False,6,74.27580999999999,2020-05-31,0.3333,2,40,city,RN,0,0
144053,Serra de São Bento,2413300.0,2020-05-31,23,5762.0,False,False,2,34.71017,2020-05-31,0.0,0,46,city,RN,1,0
144054,Serra do Mel,2413359.0,2020-05-31,23,11938.0,False,False,17,142.40241,2020-05-31,0.0588,1,34,city,RN,1,1
144055,Serrinha,2413508.0,2020-05-31,23,6229.0,False,False,2,32.10788,2020-05-31,0.0,0,10,city,RN,0,0
144056,Severiano Melo,2413607.0,2020-05-31,23,2440.0,False,False,3,122.95082,2020-05-31,0.0,0,18,city,RN,0,0
144057,São Bento do Norte,2411601.0,2020-05-31,23,2747.0,False,False,2,72.8067,2020-05-31,0.0,0,12,city,RN,1,0
144058,São Bento do Trairí,2411700.0,2020-05-31,23,4449.0,False,False,4,89.90784000000001,2020-05-31,0.0,0,12,city,RN,1,0
144059,São Fernando,2411809.0,2020-05-31,23,3584.0,False,False,2,55.80356999999999,2020-05-31,0.0,0,13,city,RN,0,0
144060,São Gonçalo do Amarante,2412005.0,2020-05-31,23,102400.0,False,False,302,294.92188,2020-05-31,0.0629,19,65,city,RN,26,0
144061,São José de Mipibu,2412203.0,2020-05-31,23,43899.0,False,False,82,186.79241000000002,2020-05-31,0.0488,4,65,city,RN,3,0
144062,São José do Campestre,2412302.0,2020-05-31,23,12856.0,False,False,1,7.7784699999999996,2020-05-31,1.0,1,3,city,RN,0,0
144063,São José do Seridó,2412401.0,2020-05-31,23,4634.0,False,False,1,21.579629999999998,2020-05-31,0.0,0,1,city,RN,1,0
144064,São João do Sabugi,2412104.0,2020-05-31,23,6193.0,False,False,2,32.29453,2020-05-31,0.0,0,10,city,RN,1,0
144065,São Miguel,2412500.0,2020-05-31,23,23519.0,False,False,20,85.03763000000001,2020-05-31,0.0,0,45,city,RN,2,0
144066,São Miguel do Gostoso,2412559.0,2020-05-31,23,10282.0,False,False,3,29.1772,2020-05-31,0.0,0,48,city,RN,1,0
144067,São Paulo do Potengi,2412609.0,2020-05-31,23,17579.0,False,False,19,108.08351,2020-05-31,0.0,0,34,city,RN,4,0
144068,São Pedro,2412708.0,2020-05-31,23,5971.0,False,False,14,234.46659,2020-05-31,0.0,0,57,city,RN,0,0
144069,São Rafael,2412807.0,2020-05-31,23,8202.0,False,False,21,256.03511000000003,2020-05-31,0.0476,1,44,city,RN,5,0
144070,São Tomé,2412906.0,2020-05-31,23,11055.0,False,False,20,180.91361,2020-05-31,0.05,1,30,city,RN,2,0
144071,São Vicente,2413003.0,2020-05-31,23,6424.0,False,False,1,15.566629999999998,2020-05-31,0.0,0,24,city,RN,0,0
144072,Taboleiro Grande,2413805.0,2020-05-31,23,2566.0,False,False,5,194.85581000000002,2020-05-31,0.2,1,31,city,RN,0,0
144073,Taipu,2413904.0,2020-05-31,23,12279.0,False,False,7,57.0079,2020-05-31,0.1429,1,57,city,RN,0,0
144074,Tangará,2414001.0,2020-05-31,23,15727.0,False,False,4,25.433970000000002,2020-05-31,0.25,1,3,city,RN,3,1
144075,Tenente Ananias,2414100.0,2020-05-31,23,10786.0,False,False,13,120.52661,2020-05-31,0.1538,2,57,city,RN,0,0
144076,Tenente Laurentino Cruz,2414159.0,2020-05-31,23,5952.0,False,False,8,134.4086,2020-05-31,0.0,0,19,city,RN,2,0
144077,Tibau,2411056.0,2020-05-31,23,4106.0,False,False,22,535.80127,2020-05-31,0.0,0,65,city,RN,0,0
144078,Tibau do Sul,2414209.0,2020-05-31,23,14180.0,False,False,7,49.3653,2020-05-31,0.0,0,18,city,RN,3,0
144079,Timbaúba dos Batistas,2414308.0,2020-05-31,23,2414.0,False,False,1,41.42502,2020-05-31,0.0,0,1,city,RN,1,0
144080,Touros,2414407.0,2020-05-31,23,33287.0,False,False,76,228.31736,2020-05-31,0.0658,5,45,city,RN,13,1
144081,Umarizal,2414506.0,2020-05-31,23,10555.0,False,False,4,37.89673,2020-05-31,0.0,0,20,city,RN,0,0
144082,Upanema,2414605.0,2020-05-31,23,14659.0,False,False,4,27.286990000000003,2020-05-31,0.0,0,26,city,RN,0,0
144083,Venha-Ver,2414753.0,2020-05-31,23,4177.0,False,False,1,23.94063,2020-05-31,0.0,0,3,city,RN,0,0
144084,Vera Cruz,2414803.0,2020-05-31,23,12481.0,False,False,5,40.06089,2020-05-31,0.0,0,4,city,RN,0,0
144085,Viçosa,2414902.0,2020-05-31,23,1718.0,False,False,1,58.20721999999999,2020-05-31,0.0,0,11,city,RN,0,0
144086,Várzea,2414704.0,2020-05-31,23,5500.0,False,False,5,90.90909,2020-05-31,0.0,0,16,city,RN,1,0
148241,Acari,2400109.0,2020-06-01,23,11136.0,False,False,3,26.939659999999996,2020-06-01,0.0,0,50,city,RN,0,0
148242,Afonso Bezerra,2400307.0,2020-06-01,23,11035.0,False,False,11,99.68283000000001,2020-06-01,0.0909,1,28,city,RN,0,0
148243,Alexandria,2400505.0,2020-06-01,23,13577.0,False,False,5,36.82699,2020-06-01,0.2,1,42,city,RN,0,0
148244,Almino Afonso,2400604.0,2020-06-01,23,4735.0,False,False,1,21.119320000000002,2020-06-01,0.0,0,21,city,RN,0,0
148245,Alto do Rodrigues,2400703.0,2020-06-01,23,14529.0,False,False,49,337.25652,2020-06-01,0.1224,6,45,city,RN,0,0
148246,Angicos,2400802.0,2020-06-01,23,11714.0,False,False,7,59.75756,2020-06-01,0.1429,1,19,city,RN,0,0
148247,Antônio Martins,2400901.0,2020-06-01,23,7145.0,False,False,2,27.9916,2020-06-01,0.0,0,22,city,RN,0,0
148248,Apodi,2401008.0,2020-06-01,23,35845.0,False,False,284,792.30018,2020-06-01,0.0246,7,64,city,RN,10,1
148249,Areia Branca,2401107.0,2020-06-01,23,27774.0,False,False,243,874.91899,2020-06-01,0.0782,19,58,city,RN,4,1
148250,Arês,2401206.0,2020-06-01,23,14306.0,False,False,8,55.920590000000004,2020-06-01,0.0,0,38,city,RN,0,0
148251,Açu,2400208.0,2020-06-01,23,58017.0,False,False,133,229.24315,2020-06-01,0.0376,5,66,city,RN,4,0
148252,Baraúna,2401453.0,2020-06-01,23,28374.0,False,False,78,274.89956,2020-06-01,0.0513,4,45,city,RN,0,0
148253,Barcelona,2401503.0,2020-06-01,23,3998.0,False,False,2,50.025009999999995,2020-06-01,0.0,0,47,city,RN,0,0
148254,Baía Formosa,2401404.0,2020-06-01,23,9271.0,False,False,4,43.14529,2020-06-01,0.0,0,60,city,RN,0,0
148255,Bento Fernandes,2401602.0,2020-06-01,23,5497.0,False,False,2,36.38348,2020-06-01,0.0,0,45,city,RN,0,0
148256,Bom Jesus,2401701.0,2020-06-01,23,10210.0,False,False,9,88.14887,2020-06-01,0.1111,1,33,city,RN,1,0
148257,Brejinho,2401800.0,2020-06-01,23,12699.0,False,False,11,86.62099,2020-06-01,0.0,0,34,city,RN,0,0
148258,Caicó,2402006.0,2020-06-01,23,67952.0,False,False,50,73.58135,2020-06-01,0.02,1,66,city,RN,4,0
148259,Caiçara do Norte,2401859.0,2020-06-01,23,6549.0,False,False,5,76.34753,2020-06-01,0.0,0,21,city,RN,0,0
148260,Caiçara do Rio do Vento,2401909.0,2020-06-01,23,3684.0,False,False,8,217.15527000000003,2020-06-01,0.125,1,15,city,RN,0,0
148261,Campo Redondo,2402105.0,2020-06-01,23,11217.0,False,False,8,71.32032,2020-06-01,0.0,0,41,city,RN,0,0
148262,Canguaretama,2402204.0,2020-06-01,23,34276.0,False,False,54,157.54464,2020-06-01,0.1296,7,51,city,RN,0,0
148263,Caraúbas,2402303.0,2020-06-01,23,20493.0,False,False,34,165.91031,2020-06-01,0.0,0,60,city,RN,0,0
148264,Carnaubais,2402501.0,2020-06-01,23,10759.0,False,False,15,139.41816,2020-06-01,0.0,0,64,city,RN,0,0
148265,Carnaúba dos Dantas,2402402.0,2020-06-01,23,8180.0,False,False,2,24.44988,2020-06-01,0.5,1,41,city,RN,0,0
148266,Ceará-Mirim,2402600.0,2020-06-01,23,73497.0,False,False,115,156.46896999999998,2020-06-01,0.0696,8,62,city,RN,5,1
148267,Cerro Corá,2402709.0,2020-06-01,23,11179.0,False,False,1,8.94534,2020-06-01,1.0,1,51,city,RN,0,0
148268,Coronel João Pessoa,2402907.0,2020-06-01,23,4912.0,False,False,2,40.716609999999996,2020-06-01,0.5,1,49,city,RN,0,0
148269,Cruzeta,2403004.0,2020-06-01,23,7998.0,False,False,10,125.03126,2020-06-01,0.0,0,13,city,RN,0,0
148270,Currais Novos,2403103.0,2020-06-01,23,44786.0,False,False,30,66.98522,2020-06-01,0.0333,1,50,city,RN,1,0
148271,Doutor Severiano,2403202.0,2020-06-01,23,7076.0,False,False,6,84.79366999999999,2020-06-01,0.0,0,13,city,RN,0,0
148272,Encanto,2403301.0,2020-06-01,23,5638.0,False,False,15,266.05179,2020-06-01,0.1333,2,52,city,RN,0,0
148273,Equador,2403400.0,2020-06-01,23,6045.0,False,False,1,16.5426,2020-06-01,0.0,0,2,city,RN,0,0
148274,Espírito Santo,2403509.0,2020-06-01,23,10505.0,False,False,5,47.596379999999996,2020-06-01,0.0,0,15,city,RN,0,0
148275,Extremoz,2403608.0,2020-06-01,23,28583.0,False,False,131,458.31437999999997,2020-06-01,0.0229,3,60,city,RN,8,-1
148276,Felipe Guerra,2403707.0,2020-06-01,23,5985.0,False,False,34,568.08688,2020-06-01,0.0,0,29,city,RN,0,0
148277,Fernando Pedroza,2403756.0,2020-06-01,23,3054.0,False,False,4,130.97576999999998,2020-06-01,0.0,0,41,city,RN,0,0
148278,Florânia,2403806.0,2020-06-01,23,9116.0,False,False,3,32.90917,2020-06-01,0.0,0,15,city,RN,0,0
148279,Francisco Dantas,2403905.0,2020-06-01,23,2824.0,False,False,1,35.410759999999996,2020-06-01,0.0,0,2,city,RN,0,0
148280,Frutuoso Gomes,2404002.0,2020-06-01,23,4068.0,False,False,4,98.32842,2020-06-01,0.0,0,15,city,RN,0,0
148281,Galinhos,2404101.0,2020-06-01,23,2786.0,False,False,2,71.78751,2020-06-01,0.0,0,16,city,RN,0,0
148282,Goianinha,2404200.0,2020-06-01,23,26328.0,False,False,42,159.52598,2020-06-01,0.0,0,28,city,RN,1,0
148283,Governador Dix-Sept Rosado,2404309.0,2020-06-01,23,13037.0,False,False,7,53.69333,2020-06-01,0.0,0,21,city,RN,0,0
148284,Grossos,2404408.0,2020-06-01,23,10383.0,False,False,14,134.83579,2020-06-01,0.0714,1,29,city,RN,0,0
148285,Guamaré,2404507.0,2020-06-01,23,15659.0,False,False,55,351.23571,2020-06-01,0.0545,3,38,city,RN,1,0
148286,Ielmo Marinho,2404606.0,2020-06-01,23,13766.0,False,False,14,101.69984000000001,2020-06-01,0.0714,1,44,city,RN,2,0
148288,Ipanguaçu,2404705.0,2020-06-01,23,15491.0,False,False,30,193.66083999999998,2020-06-01,0.1667,5,47,city,RN,0,0
148289,Ipueira,2404804.0,2020-06-01,23,2241.0,False,False,2,89.24587,2020-06-01,0.0,0,14,city,RN,0,0
148290,Itajá,2404853.0,2020-06-01,23,7548.0,False,False,15,198.72814,2020-06-01,0.0667,1,36,city,RN,0,0
